,datetime,day of week,total,place,angbutter,plain bread,jam,americano,croissant,caffe latte,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,milk tea,gateau chocolat,pandoro,cheese cake,lemon ade,orange pound,wiener,vanila latte,berry ade,tiramisu,merinque cookies
243,2019-08-11 11:40,Sun,38900.0,,3.0,,,,2.0,,1.0,,2.0,1.0,,,,,,,,,,,,,
244,2019-08-11 11:46,Sun,19600.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
245,2019-08-11 11:50,Sun,15300.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
246,2019-08-11 11:58,Sun,27900.0,,3.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,
247,2019-08-11 12:58,Sun,15800.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,
248,2019-08-11 13:14,Sun,19300.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,
249,2019-08-11 13:21,Sun,23100.0,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,
250,2019-08-11 13:27,Sun,17300.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,
251,2019-08-12 11:05,Mon,28400.0,,2.0,,,,1.0,,,,2.0,,,,,1.0,,,,,1.0,,,,
252,2019-08-12 11:08,Mon,20800.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
253,2019-08-12 11:48,Mon,16300.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,
254,2019-08-12 12:39,Mon,24300.0,효자 3동,1.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,
255,2019-08-12 12:41,Mon,15800.0,효자 3동,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,
256,2019-08-12 12:48,Mon,14800.0,후평 1동,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,
257,2019-08-12 12:53,Mon,16300.0,후평 1동,1.0,,,,,,,,,1.0,,,,,,,,,2.0,,,,
258,2019-08-12 13:27,Mon,18300.0,후평 2동,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
259,2019-08-12 13:56,Mon,19100.0,석사동,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
260,2019-08-12 14:08,Mon,32100.0,후평 1동,1.0,,,2.0,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,
261,2019-08-12 15:01,Mon,26000.0,소양동,5.0,,,,,,,,,,,,,,,,,,,,,,
262,2019-08-14 11:03,Wed,41200.0,퇴계동,4.0,1.0,1.0,,2.0,,,,1.0,,,,,,1.0,,,,,,,,
263,2019-08-14 11:03,Wed,17800.0,동면,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,
264,2019-08-14 11:04,Wed,18300.0,효자 3동,1.0,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,
265,2019-08-14 11:07,Wed,17300.0,동면,1.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,
266,2019-08-14 11:16,Wed,65600.0,퇴계동,6.0,1.0,,,,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,
267,2019-08-14 11:22,Wed,29000.0,동면,,,,1.0,3.0,,,,1.0,1.0,,,,,,,,,,1.0,,,
268,2019-08-14 11:25,Wed,27300.0,후평 1동,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,
269,2019-08-14 11:31,Wed,22300.0,석사동,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
270,2019-08-14 11:41,Wed,14300.0,동면,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
271,2019-08-14 12:15,Wed,16400.0,후평 3동,3.0,,,,,,,,,,,,,,,,,,,,,,
272,2019-08-15 11:03,Thur,24100.0,후평 3동,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
273,2019-08-15 11:06,Thur,17300.0,석사동,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,
274,2019-08-15 11:15,Thur,16100.0,신사우동,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
275,2019-08-15 11:23,Thur,22100.0,강남동,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
276,2019-08-15 11:49,Thur,15100.0,강남동,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,
277,2019-08-15 11:50,Thur,58000.0,강남동,,,,,16.0,,,,,,,,,,,,,,,,,,
278,2019-08-15 11:53,Thur,15000.0,후평 2동,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,
279,2019-08-15 12:00,Thur,18900.0,효자 1동,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,
280,2019-08-15 12:18,Thur,16400.0,동면,3.0,,,,,,,,,,,,,,,,,,,,,,
281,2019-08-16 11:05,Fri,14800.0,후평 2동,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
282,2019-08-16 11:54,Fri,17800.0,조운동,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,
283,2019-08-16 11:54,Fri,15100.0,퇴계동,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
284,2019-08-16 12:07,Fri,14100.0,교동,2.0,,,,,,,,,,,,,,,,,,1.0,,,,
285,2019-08-16 12:49,Fri,18300.0,신사우동,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,
286,2019-08-16 13:27,Fri,15800.0,동면,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,
287,2019-08-17 11:01,Sat,20100.0,동면,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
288,2019-08-17 11:03,Sat,18300.0,소양동,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
289,2019-08-17 11:17,Sat,24100.0,소양동,2.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0
290,2019-08-17 11:30,Sat,24300.0,동면,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,
291,2019-08-17 12:29,Sat,14800.0,동면,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
292,2019-08-17 12:40,Sat,18800.0,후평 3동,1.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,
293,2019-08-17 12:57,Sat,29600.0,동면,2.0,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
294,2019-08-17 13:02,Sat,19800.0,석사동,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,
295,2019-08-17 13:19,Sat,20300.0,교동,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
296,2019-08-17 13:38,Sat,32600.0,후평 1동,2.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,
297,2019-08-17 14:07,Sat,19000.0,효자 1동,,,,,,,1.0,,,,,,,,,,,1.0,,,,,2.0
298,2019-08-18 11:01,Sun,17300.0,후평 2동,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,
299,2019-08-18 11:06,Sun,36900.0,효자 2동,3.0,,,,2.0,,,,,1.0,,,,,2.0,,,,,,,,
300,2019-08-18 11:09,Sun,26600.0,약사명동,2.0,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,
301,2019-08-18 11:09,Sun,22800.0,후평 1동,1.0,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,
302,2019-08-18 11:23,Sun,17800.0,후평 3동,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,
303,2019-08-18 11:27,Sun,14100.0,교동,2.0,,,,,,,,,,,,,,,,,,1.0,,,,
304,2019-08-18 12:04,Sun,20000.0,석사동,,,,,,,1.0,,,1.0,,,,,1.0,,,1.0,,,,,
305,2019-08-18 12:22,Sun,15000.0,후평 2동,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,
306,2019-08-18 12:24,Sun,16000.0,석사동,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,
307,2019-08-18 12:50,Sun,23800.0,교동,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,
308,2019-08-18 13:06,Sun,14300.0,동면,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
309,2019-08-18 13:29,Sun,14800.0,효자 2동,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
310,2019-08-18 13:30,Sun,36100.0,후평 3동,2.0,,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,
311,2019-08-18 14:39,Sun,23000.0,후평 3동,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,
312,2019-08-18 12:40,Sun,16300.0,신사우동,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
313,2019-08-19 11:29,Mon,22800.0,동면,1.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,
314,2019-08-19 11:59,Mon,16800.0,석사동,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0
315,2019-08-19 12:08,Mon,21300.0,신사우동,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,
316,2019-08-19 12:10,Mon,19300.0,후평 2동,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,
317,2019-08-19 12:21,Mon,15800.0,후평 2동,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,1.0,,,,,
318,2019-08-19 12:34,Mon,23600.0,후평 3동,1.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,
319,2019-08-19 13:06,Mon,19300.0,동면,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,
320,2019-08-19 13:24,Mon,14800.0,후평 1동,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
321,2019-08-19 13:53,Mon,24300.0,후평 1동,1.0,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,
322,2019-08-19 14:16,Mon,23800.0,소양동,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,
323,2019-08-19 14:20,Mon,15300.0,효자 3동,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
324,2019-08-19 15:14,Mon,15300.0,후평 3동,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,
325,2019-08-19 15:27,Mon,21600.0,신사우동,2.0,,,,,,2.0,,,,,,,,,,,,,,,,
326,2019-08-19 15:30,Mon,18800.0,근화동,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0
327,2019-08-21 11:02,Wed,19900.0,후평 3동,3.0,,,,1.0,,,,,,,,,,,,,,,,,,
328,2019-08-21 11:04,Wed,18800.0,소양동,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
329,2019-08-21 11:07,Wed,15300.0,강남동,1.0,,,,,,,,1.0,,,,,,,,,,2.0,,,,
330,2019-08-21 11:28,Wed,54000.0,약사명동,5.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,
331,2019-08-21 12:13,Wed,18300.0,후평 2동,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,
332,2019-08-21 12:19,Wed,16100.0,후평 3동,2.0,,,,,,,,,,,,,,1.0,,,,,,,,
333,2019-08-21 12:29,Wed,19300.0,후평 1동,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,
334,2019-08-21 12:51,Wed,17500.0,후평 3동,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0
335,2019-08-21 13:01,Wed,15800.0,퇴계동,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,
336,2019-08-21 13:15,Wed,17000.0,후평 2동,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
337,2019-08-21 13:26,Wed,15600.0,동내면,1.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,
338,2019-08-21 13:43,Wed,21100.0,신사우동,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,
339,2019-08-21 14:11,Wed,25000.0,후평 2동,,1.0,,,2.0,,,,1.0,1.0,,,,,,,,1.0,,,,,
340,2019-08-21 14:38,Wed,23000.0,동면,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,1.0
341,2019-08-22 11:48,Thur,14800.0,후평 3동,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
342,2019-08-22 12:08,Thur,23300.0,효자 2동,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
343,2019-08-22 12:12,Thur,15800.0,효자 2동,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,
344,2019-08-22 12:55,Thur,16400.0,소양동,3.0,,,,,,,,,,,,,,,,,,,,,,
345,2019-08-22 13:07,Thur,26600.0,후평 3동,2.0,,,,1.0,,,,2.0,,,,,,,,,1.0,,,,,
346,2019-08-22 13:49,Thur,23400.0,후평 1동,3.0,,,,,,,,2.0,,,,,,,,,,,,,,
347,2019-08-22 14:17,Thur,20600.0,효자 2동,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,
348,2019-08-22 14:35,Thur,15800.0,후평 1동,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
349,2019-08-22 15:24,Thur,26000.0,동면,,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,
350,2019-08-23 11:28,Fri,42200.0,동면,4.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,
351,2019-08-23 11:53,Fri,57700.0,퇴계동,9.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,
352,2019-08-23 12:42,Fri,14100.0,효자 2동,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,
353,2019-08-23 12:47,Fri,19800.0,효자 2동,1.0,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,
354,2019-08-23 15:32,Fri,22000.0,후평 3동,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,
355,2019-08-24 11:06,Sat,16000.0,후평 1동,,,,,2.0,,,,2.0,,,,,,,,,,,,,,
356,2019-08-24 11:09,Sat,20100.0,후평 1동,1.0,,,,,,,,,,,,,1.0,,,,1.0,2.0,,,,
357,2019-08-24 11:13,Sat,25600.0,효자 2동,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,,
358,2019-08-24 11:14,Sat,23100.0,동면,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
359,2019-08-24 11:14,Sat,17300.0,후평 3동,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
360,2019-08-24 11:18,Sat,24900.0,후평 3동,3.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,
361,2019-08-24 11:19,Sat,17300.0,강남동,1.0,,,,3.0,,,,,,,,,,,,,,,,,,
362,2019-08-24 11:42,Sat,14300.0,후평 1동,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
363,2019-08-24 11:51,Sat,15600.0,후평 3동,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
364,2019-08-24 11:55,Sat,20800.0,동면,,1.0,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,
365,2019-08-24 12:28,Sat,15800.0,소양동,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,
366,2019-08-24 12:56,Sat,23300.0,신사우동,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,
367,2019-08-24 13:07,Sat,14800.0,효자 3동,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
368,2019-08-24 14:13,Sat,15300.0,후평 2동,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0
369,2019-08-25 11:02,Sun,16400.0,효자 2동,3.0,,,,,,,,,,,,,,,,,,,,,,
370,2019-08-25 11:04,Sun,15300.0,소양동,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
371,2019-08-25 11:06,Sun,17300.0,동면,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,
372,2019-08-25 11:18,Sun,15300.0,동면,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,
373,2019-08-25 11:53,Sun,15300.0,소양동,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
374,2019-08-25 12:02,Sun,15800.0,석사동,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,
375,2019-08-25 12:05,Sun,22100.0,후평 1동,2.0,,,,,,,,3.0,,,,,,,,,,,,,,
376,2019-08-25 12:05,Sun,14100.0,후평 2동,2.0,,,,,,,,,,,,,,,,,,1.0,,,,
377,2019-08-25 12:23,Sun,25300.0,후평 3동,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,
378,2019-08-25 12:43,Sun,17400.0,신사우동,3.0,,,,,,,,,,,,,,,,,,,,,,
379,2019-08-25 12:48,Sun,15100.0,퇴계동,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,
380,2019-08-25 13:13,Sun,15600.0,퇴계동,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
381,2019-08-26 11:16,Mon,17800.0,효자 2동,1.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,
382,2019-08-26 11:17,Mon,19900.0,동면,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
383,2019-08-26 11:30,Mon,18000.0,동면,,,,,1.0,,,1.0,1.0,,,,,,,,,,2.0,,,,
384,2019-08-26 11:49,Mon,15500.0,동면,,,,,,,2.0,,,,,,,,1.0,,,,,,,,
385,2019-08-26 12:05,Mon,14800.0,동면,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
386,2019-08-26 14:25,Mon,15300.0,효자 2동,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,
387,2019-08-26 15:48,Mon,21600.0,신사우동,2.0,,,,,,2.0,,,,,,,,,,,,,,,,
388,2019-08-26 16:06,Mon,14000.0,후평 2동,,,,1.0,,,,2.0,,,,,,,,,,,,,,,
389,2019-08-26 16:11,Mon,22800.0,후평 3동,1.0,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,
390,2019-08-28 11:19,Wed,16300.0,석사동,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,
391,2019-08-28 11:30,Wed,34100.0,후평 3동,2.0,,,,,,2.0,,,,,,3.0,,,,,,,,,,
392,2019-08-28 12:20,Wed,30400.0,강남동,3.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,
393,2019-08-28 12:24,Wed,18000.0,후평 3동,,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,
394,2019-08-28 12:46,Wed,18600.0,효자 1동,2.0,,,,2.0,,,,,,,,,,,,,,,,,,
395,2019-08-28 13:42,Wed,14800.0,석사동,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,
396,2019-08-28 13:57,Wed,33400.0,후평 2동,3.0,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,
397,2019-08-28 14:05,Wed,19300.0,후평 3동,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,
398,2019-08-29 11:04,Thur,22300.0,조운동,1.0,2.0,,,,,,,1.0,,,,,,,,,,2.0,,,,
399,2019-08-29 12:25,Thur,18300.0,후평 3동,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,
400,2019-08-29 12:35,Thur,16100.0,동면,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
401,2019-08-29 13:12,Thur,24000.0,후평 1동,,,,1.0,,,,,,,,,,,,,,,,2.0,2.0,,
402,2019-08-29 13:28,Thur,53800.0,후평 1동,6.0,2.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,
403,2019-08-29 14:01,Thur,30800.0,효자 1동,6.0,,,,,,,,,,,,,,,,,,,,,,
404,2019-08-29 14:31,Thur,15500.0,신사우동,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,
405,2019-08-29 15:08,Thur,15000.0,후평 1동,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,,,
406,2019-08-29 16:15,Thur,19000.0,후평 2동,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,1.0
407,2019-08-29 16:45,Thur,24300.0,효자 2동,1.0,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,
408,2019-08-29 16:46,Thur,15100.0,교동,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,
409,2019-08-30 11:10,Fri,16400.0,약사명동,3.0,,,,,,,,,,,,,,,,,,,,,,
410,2019-08-30 11:16,Fri,14800.0,동면,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,
411,2019-08-30 11:18,Fri,39300.0,후평 1동,6.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,
412,2019-08-30 11:36,Fri,20600.0,후평 2동,2.0,,,,,,,,,,,,,,,,,2.0,,,,,
413,2019-08-30 13:10,Fri,14300.0,후평 1동,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
414,2019-08-30 14:13,Fri,16000.0,동면,,,,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,
415,2019-08-30 14:30,Fri,21200.0,동면,4.0,,,,,,,,,,,,,,,,,,,,,,
416,2019-08-30 15:00,Fri,23100.0,후평 1동,2.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,
417,2019-08-30 15:05,Fri,28800.0,동면,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,
418,2019-08-30 15:25,Fri,28300.0,후평 1동,1.0,,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,
419,2019-08-30 15:39,Fri,15500.0,동면,,,,,,,2.0,,,1.0,,,,,,,,,,,,,
420,2019-08-30 16:18,Fri,18800.0,동면,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
421,2019-08-31 11:15,Sat,18600.0,효자 2동,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,
422,2019-08-31 11:20,Sat,16300.0,퇴계동,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,
423,2019-08-31 11:37,Sat,14800.0,후평 3동,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
424,2019-08-31 12:31,Sat,16300.0,퇴계동,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,
425,2019-08-31 12:34,Sat,14800.0,후평 1동,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
426,2019-08-31 13:16,Sat,16000.0,동면,,4.0,,,,,,,,,,,,,,,,,,,,,
427,2019-08-31 14:50,Sat,16100.0,후평 3동,2.0,,,,,,,,,,,,1.0,,,,,,,,,,
428,2019-08-31 15:27,Sat,14100.0,동내면,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
429,2019-09-01 11:05,Sun,23300.0,후평 2동,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,
430,2019-09-01 11:22,Sun,14800.0,동면,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,
431,2019-09-01 11:40,Sun,22100.0,후평 2동,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
432,2019-09-01 12:04,Sun,19600.0,효자 3동,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,
433,2019-09-01 12:07,Sun,16600.0,석사동,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
434,2019-09-01 12:25,Sun,22900.0,효자 1동,2.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,
435,2019-09-01 12:39,Sun,28300.0,후평 3동,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,
436,2019-09-01 13:56,Sun,14800.0,석사동,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,
437,2019-09-01 14:05,Sun,33100.0,석사동,1.0,,,2.0,1.0,,,1.0,2.0,,,,,1.0,,,,,,,,,
438,2019-09-01 14:35,Sun,14800.0,효자 3동,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,
439,2019-09-01 14:43,Sun,15800.0,효자 2동,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,
440,2019-09-01 15:04,Sun,16100.0,소양동,2.0,,,,,,,,,,,,,,,,,1.0,,,,,
441,2019-09-02 12:12,Mon,31400.0,근화동,3.0,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,
442,2019-09-02 14:17,Mon,20300.0,후평 3동,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,
443,2019-09-02 14:30,Mon,24300.0,동면,1.0,,,,,,,1.0,,2.0,,,,,1.0,,,,,,,,
444,2019-09-02 15:13,Mon,23500.0,동면,,,,,1.0,,2.0,,,1.0,,,,,2.0,,,,1.0,1.0,,,
445,2019-09-02 15:16,Mon,18300.0,후평 1동,1.0,,,,,,,,,,,,,,,,,,,,,,
446,2019-09-02 15:24,Mon,15000.0,후평 3동,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,
447,2019-09-04 11:49,Wed,23000.0,후평 3동,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,
448,2019-09-04 12:04,Wed,14800.0,후평 1동,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
449,2019-09-04 12:06,Wed,18600.0,후평 2동,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,
450,2019-09-04 12:31,Wed,18600.0,후평 3동,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,
451,2019-09-04 12:58,Wed,17000.0,동면,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,
452,2019-09-04 13:19,Wed,19300.0,후평 1동,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,,1.0
453,2019-09-04 13:31,Wed,15300.0,효자 2동,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
454,2019-09-04 13:42,Wed,27700.0,근화동,3.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,
455,2019-09-04 13:53,Wed,22800.0,후평 3동,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
456,2019-09-04 14:52,Wed,25600.0,효자 2동,,,,,2.0,,1.0,,,,,,,2.0,,,,1.0,,,,,
457,2019-09-04 14:54,Wed,14800.0,효자 2동,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
458,2019-09-04 15:26,Wed,41100.0,조운동,2.0,2.0,2.0,2.0,,,,,2.0,,,,1.0,,,,,,,,,,
459,2019-09-04 16:28,Wed,18600.0,동면,2.0,,,,2.0,,,,,,,,,,,,,,,,,,
460,2019-09-05 11:15,Thur,27700.0,동면,4.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,
461,2019-09-05 11:27,Thur,21800.0,효자 1동,1.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,,
462,2019-09-05 11:47,Thur,15100.0,강남동,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
463,2019-09-05 12:12,Thur,19600.0,후평 2동,1.0,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,
464,2019-09-05 12:21,Thur,16400.0,교동,3.0,,,,,,,,,,,,,,,,,,,,,,
465,2019-09-05 12:24,Thur,17600.0,석사동,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,
466,2019-09-05 13:30,Thur,15600.0,퇴계동,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
467,2019-09-05 13:49,Thur,20900.0,신사우동,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,
468,2019-09-05 14:30,Thur,29200.0,신사우동,4.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
469,2019-09-05 14:46,Thur,18800.0,동면,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
470,2019-09-05 15:39,Thur,16100.0,석사동,2.0,,,,,,,,,,,,1.0,,,,,,,,,,
471,2019-09-05 15:46,Thur,14800.0,후평 2동,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
472,2019-09-05 15:50,Thur,14100.0,소양동,2.0,,,,,,,,,,,,,,,,,,1.0,,,,
